estacion,fecha,hora,Temperature,humedad,Pressure,windspeed,winddiraction,Rainfall,Snowfall,Snow depth,Short-wave irradiation
smooy,2023-03-12,16:00,298.52,29.86,995.14,2.16,182.86,0.0,0.0,0.0,447.1557
smooy,2023-03-12,17:00,296.64,33.53,995.16,2.53,180.17,0.0,0.0,0.0,273.6251
smooy,2023-03-12,18:00,294.75,37.19,995.17,2.9,178.16,0.0,0.0,0.0,86.1478
smooy,2023-03-12,19:00,293.91,38.84,995.54,2.5,189.17,0.0,0.0,0.0,0.3718
smooy,2023-03-12,20:00,293.08,40.48,995.91,2.23,203.51,0.0,0.0,0.0,0.0
smooy,2023-03-12,21:00,292.24,42.12,996.27,2.14,220.39,0.0,0.0,0.0,0.0
smooy,2023-03-12,22:00,291.64,42.93,996.03,1.72,208.64,0.0,0.0,0.0,0.0
smooy,2023-03-12,23:00,291.03,43.74,995.79,1.42,190.85,0.0,0.0,0.0,0.0
smooy,2023-03-12,00:00,290.43,44.55,995.55,1.32,167.31,0.0,0.0,0.0,0.0
smooy,2023-03-13,01:00,289.74,47.07,995.09,1.38,168.94,0.0,0.0,0.0,0.0
smooy,2023-03-13,02:00,289.05,49.59,994.62,1.44,170.43,0.0,0.0,0.0,0.0
smooy,2023-03-13,03:00,288.37,52.11,994.15,1.51,171.79,0.0,0.0,0.0,0.0
smooy,2023-03-13,04:00,288.1,53.4,994.02,1.3,175.88,0.0,0.0,0.0,0.0
smooy,2023-03-13,05:00,287.83,54.69,993.89,1.1,181.49,0.0,0.0,0.0,0.0
smooy,2023-03-13,06:00,287.57,55.99,993.75,0.91,189.48,0.0,0.0,0.0,0.0
smooy,2023-03-13,07:00,289.68,49.24,993.87,0.89,181.36,0.0,0.0,0.0,21.4011
smooy,2023-03-13,08:00,291.79,42.48,993.99,0.88,172.96,0.0,0.0,0.0,192.9816
smooy,2023-03-13,09:00,293.9,35.73,994.11,0.9,164.63,0.0,0.0,0.0,360.6807
smooy,2023-03-13,10:00,295.81,31.0,993.5,1.22,181.56,0.0,0.0,0.0,508.0626
smooy,2023-03-13,11:00,297.73,26.27,992.89,1.6,190.95,0.0,0.0,0.0,623.7723
smooy,2023-03-13,12:00,299.64,21.53,992.27,2.01,196.62,0.0,0.0,0.0,693.6705
smooy,2023-03-13,13:00,300.32,21.15,991.11,2.85,183.2,0.0,0.0,0.0,715.2549
smooy,2023-03-13,14:00,301.0,20.77,989.94,3.77,176.09,0.0,0.0,0.0,685.7622
smooy,2023-03-13,15:00,301.68,20.39,988.78,4.73,171.81,0.0,0.0,0.0,575.2908
smooy,2023-03-13,16:00,299.44,25.5,988.85,2.89,167.51,0.0,0.0,0.0,432.0801
smooy,2023-03-13,17:00,297.19,30.61,988.93,1.13,149.27,0.0,0.0,0.0,268.9456
smooy,2023-03-13,18:00,294.94,35.72,989.01,1.03,31.04,0.0,0.0,0.0,86.5331
smooy,2023-03-13,19:00,294.55,38.4,989.72,3.47,321.27,0.0,0.0,0.0,0.5728
smooy,2023-03-13,20:00,294.16,41.08,990.44,6.65,312.92,0.0,0.0,0.0,0.0
smooy,2023-03-13,21:00,293.77,43.76,991.16,9.88,310.01,0.0,0.0,0.0,0.0
smooy,2023-03-13,22:00,293.07,44.24,991.54,10.14,311.26,0.0,0.0,0.0,0.0
smooy,2023-03-13,23:00,292.36,44.72,991.92,10.4,312.46,0.0,0.0,0.0,0.0
smooy,2023-03-13,00:00,291.65,45.2,992.3,10.67,313.59,0.0,0.0,0.0,0.0
smooy,2023-03-14,01:00,290.5,44.7,992.79,8.75,315.83,0.0,0.0,0.0,0.0
smooy,2023-03-14,02:00,289.36,44.19,993.29,6.86,319.31,0.0,0.0,0.0,0.0
smooy,2023-03-14,03:00,288.21,43.69,993.78,5.01,325.39,0.0,0.0,0.0,0.0
smooy,2023-03-14,04:00,287.4,45.43,994.4,4.24,331.67,0.0,0.0,0.0,0.0
smooy,2023-03-14,05:00,286.58,47.17,995.02,3.55,340.55,0.0,0.0,0.0,0.0
smooy,2023-03-14,06:00,285.76,48.92,995.64,2.98,353.24,0.0,0.0,0.0,0.0
smooy,2023-03-14,07:00,287.18,44.83,996.28,3.28,348.0,0.0,0.0,0.0,20.5804
smooy,2023-03-14,08:00,288.6,40.75,996.92,3.59,343.65,0.0,0.0,0.0,176.7796
smooy,2023-03-14,09:00,290.02,36.67,997.56,3.93,340.02,0.0,0.0,0.0,349.0074
smooy,2023-03-14,10:00,291.51,31.88,997.21,4.13,330.73,0.0,0.0,0.0,519.0942
smooy,2023-03-14,11:00,292.99,27.09,996.85,4.43,322.5,0.0,0.0,0.0,670.5195
smooy,2023-03-14,12:00,294.48,22.3,996.49,4.81,315.45,0.0,0.0,0.0,753.6381
smooy,2023-03-14,13:00,295.44,19.85,995.66,4.57,320.31,0.0,0.0,0.0,785.448
smooy,2023-03-14,14:00,296.4,17.39,994.83,4.36,325.69,0.0,0.0,0.0,761.1885
smooy,2023-03-14,15:00,297.36,14.94,993.99,4.19,331.56,0.0,0.0,0.0,636.3456
smooy,2023-03-14,16:00,295.67,17.77,994.06,4.15,338.75,0.0,0.0,0.0,476.5716
smooy,2023-03-14,17:00,293.98,20.59,994.12,4.17,345.97,0.0,0.0,0.0,296.4765
smooy,2023-03-14,18:00,292.29,23.42,994.19,4.26,352.99,0.0,0.0,0.0,97.3871
smooy,2023-03-14,19:00,290.83,27.63,994.95,2.92,340.25,0.0,0.0,0.0,0.9074
smooy,2023-03-14,20:00,289.37,31.83,995.71,1.93,311.16,0.0,0.0,0.0,0.0
smooy,2023-03-14,21:00,287.9,36.04,996.47,1.93,263.85,0.0,0.0,0.0,0.0
smooy,2023-03-14,22:00,287.7,34.92,996.42,2.42,275.59,0.0,0.0,0.0,0.0
smooy,2023-03-14,23:00,287.51,33.8,996.37,2.98,283.18,0.0,0.0,0.0,0.0
smooy,2023-03-14,00:00,287.31,32.67,996.32,3.57,288.32,0.0,0.0,0.0,0.0
smooy,2023-03-15,01:00,286.6,34.31,996.04,3.12,293.19,0.0,0.0,0.0,0.0
smooy,2023-03-15,02:00,285.89,35.95,995.76,2.7,299.64,0.0,0.0,0.0,0.0
smooy,2023-03-15,03:00,285.19,37.59,995.48,2.32,308.33,0.0,0.0,0.0,0.0
smooy,2023-03-15,04:00,284.63,39.21,995.57,1.98,312.41,0.0,0.0,0.0,0.0
smooy,2023-03-15,05:00,284.08,40.82,995.65,1.65,318.15,0.0,0.0,0.0,0.0
smooy,2023-03-15,06:00,283.53,42.43,995.74,1.35,326.6,0.0,0.0,0.0,0.0
smooy,2023-03-15,07:00,285.7,37.92,995.91,1.22,323.57,0.0,0.0,0.0,26.108
smooy,2023-03-15,08:00,287.87,33.41,996.09,1.1,319.88,0.0,0.0,0.0,206.1952
smooy,2023-03-15,09:00,290.05,28.9,996.27,0.99,315.32,0.0,0.0,0.0,391.152
smooy,2023-03-15,10:00,291.5,26.62,996.07,0.31,285.12,0.0,0.0,0.0,566.2821
smooy,2023-03-15,11:00,292.95,24.34,995.87,0.55,169.83,0.0,0.0,0.0,715.752
smooy,2023-03-15,12:00,294.4,22.07,995.68,1.27,157.03,0.0,0.0,0.0,785.6778
smooy,2023-03-15,13:00,295.15,21.57,994.86,1.69,144.21,0.0,0.0,0.0,800.6214
smooy,2023-03-15,14:00,295.89,21.08,994.05,2.17,136.77,0.0,0.0,0.0,759.3105
smooy,2023-03-15,15:00,296.64,20.59,993.23,2.67,132.07,0.0,0.0,0.0,633.7479
smooy,2023-03-15,16:00,294.83,27.07,993.17,2.93,130.28,0.0,0.0,0.0,473.955
smooy,2023-03-15,17:00,293.03,33.56,993.1,3.2,128.78,0.0,0.0,0.0,294.571
smooy,2023-03-15,18:00,291.23,40.04,993.03,3.47,127.52,0.0,0.0,0.0,97.0712
smooy,2023-03-15,19:00,289.62,45.74,993.37,2.63,126.09,0.0,0.0,0.0,0.9567
smooy,2023-03-15,20:00,288.01,51.44,993.7,1.8,123.34,0.0,0.0,0.0,0.0
smooy,2023-03-15,21:00,286.4,57.14,994.04,0.98,115.95,0.0,0.0,0.0,0.0
smooy,2023-03-15,22:00,285.84,58.62,993.84,0.97,101.4,0.0,0.0,0.0,0.0
smooy,2023-03-15,23:00,285.28,60.1,993.64,1.02,87.41,0.0,0.0,0.0,0.0
smooy,2023-03-15,00:00,284.73,61.58,993.44,1.12,75.36,0.0,0.0,0.0,0.0
smooy,2023-03-16,01:00,284.27,64.55,993.15,1.05,72.63,0.0,0.0,0.0,0.0
smooy,2023-03-16,02:00,283.81,67.53,992.87,0.98,69.5,0.0,0.0,0.0,0.0
smooy,2023-03-16,03:00,283.36,70.51,992.58,0.91,65.88,0.0,0.0,0.0,0.0
smooy,2023-03-16,04:00,283.01,71.44,992.53,0.84,64.97,0.0,0.0,0.0,0.0
smooy,2023-03-16,05:00,282.66,72.37,992.48,0.76,63.89,0.0,0.0,0.0,0.0
smooy,2023-03-16,06:00,282.31,73.3,992.42,0.69,62.57,0.0,0.0,0.0,0.0
smooy,2023-03-16,07:00,284.6,63.45,992.6,0.94,72.44,0.0,0.0,0.0,27.8027
smooy,2023-03-16,08:00,286.89,53.61,992.78,1.22,78.02,0.0,0.0,0.0,210.1901
smooy,2023-03-16,09:00,289.18,43.76,992.96,1.49,81.54,0.0,0.0,0.0,395.4294
smooy,2023-03-16,10:00,291.1,37.32,992.56,2.44,100.14,0.0,0.0,0.0,570.7005
smooy,2023-03-16,11:00,293.01,30.88,992.16,3.5,107.98,0.0,0.0,0.0,720.2019
smooy,2023-03-16,12:00,294.93,24.43,991.76,4.59,112.13,0.0,0.0,0.0,790.7697
smooy,2023-03-16,13:00,294.87,24.33,991.22,5.11,110.48,0.0,0.0,0.0,806.3745
smooy,2023-03-16,14:00,294.81,24.23,990.67,5.64,109.14,0.0,0.0,0.0,765.6093
smooy,2023-03-16,15:00,294.74,24.13,990.13,6.17,108.03,0.0,0.0,0.0,640.7352
smooy,2023-03-16,16:00,292.84,29.45,990.22,5.44,105.4,0.0,0.0,0.0,481.038
smooy,2023-03-16,17:00,290.93,34.76,990.3,4.72,101.96,0.0,0.0,0.0,300.9939
smooy,2023-03-16,18:00,289.02,40.08,990.39,4.03,97.31,0.0,0.0,0.0,101.1517
smooy,2023-03-16,19:00,287.62,47.23,990.74,3.11,94.57,0.0,0.0,0.0,1.312
smooy,2023-03-16,20:00,286.21,54.38,991.08,2.21,89.57,0.0,0.0,0.0,0.0
smooy,2023-03-16,21:00,284.81,61.53,991.43,1.35,78.0,0.0,0.0,0.0,0.0
smooy,2023-03-16,22:00,284.49,62.44,991.32,1.11,64.8,0.0,0.0,0.0,0.0
smooy,2023-03-16,23:00,284.17,63.34,991.2,0.96,46.15,0.0,0.0,0.0,0.0
smooy,2023-03-16,00:00,283.85,64.25,991.09,0.94,23.93,0.0,0.0,0.0,0.0
smooy,2023-03-17,01:00,283.47,64.59,990.75,0.92,13.2,0.0,0.0,0.0,0.0
smooy,2023-03-17,02:00,283.09,64.93,990.41,0.94,2.44,0.0,0.0,0.0,0.0
smooy,2023-03-17,03:00,282.7,65.28,990.07,0.99,352.36,0.0,0.0,0.0,0.0
smooy,2023-03-17,04:00,282.56,64.77,990.34,0.79,338.3,0.0,0.0,0.0,0.0
smooy,2023-03-17,05:00,282.42,64.27,990.61,0.67,317.22,0.0,0.0,0.0,0.0
smooy,2023-03-17,06:00,282.29,63.76,990.89,0.66,291.78,0.0,0.0,0.0,0.0
smooy,2023-03-17,07:00,284.34,56.52,991.26,0.27,254.08,0.0,0.0,0.0,26.0482
smooy,2023-03-17,08:00,286.4,49.28,991.64,0.4,166.75,0.0,0.0,0.0,188.7945
smooy,2023-03-17,09:00,288.46,42.04,992.02,0.84,147.99,0.0,0.0,0.0,349.6875
smooy,2023-03-17,10:00,289.91,38.06,991.88,1.05,151.13,0.0,0.0,0.0,499.7718
smooy,2023-03-17,11:00,291.35,34.08,991.74,1.25,153.25,0.0,0.0,0.0,625.896
smooy,2023-03-17,12:00,292.8,30.1,991.59,1.46,154.76,0.0,0.0,0.0,706.8855
smooy,2023-03-17,13:00,293.66,29.5,990.97,2.04,135.59,0.0,0.0,0.0,741.063
smooy,2023-03-17,14:00,294.51,28.9,990.35,2.74,125.5,0.0,0.0,0.0,722.9742
smooy,2023-03-17,15:00,295.37,28.3,989.72,3.49,119.63,0.0,0.0,0.0,614.4213
smooy,2023-03-17,16:00,293.42,37.41,989.97,3.13,125.87,0.0,0.0,0.0,469.3953
smooy,2023-03-17,17:00,291.47,46.53,990.22,2.82,133.6,0.0,0.0,0.0,300.0207
smooy,2023-03-17,18:00,289.52,55.65,990.47,2.57,143.02,0.0,0.0,0.0,97.847
smooy,2023-03-17,19:00,288.0,64.03,990.95,1.98,140.67,0.0,0.0,0.0,1.4846
smooy,2023-03-17,20:00,286.48,72.41,991.43,1.4,136.35,0.0,0.0,0.0,0.0
smooy,2023-03-17,21:00,284.96,80.8,991.91,0.84,126.1,0.0,0.0,0.0,0.0
smooy,2023-03-17,22:00,284.84,81.16,991.78,0.18,97.33,0.0,0.0,0.0,0.0
smooy,2023-03-17,23:00,284.71,81.51,991.66,0.55,324.83,0.0,0.0,0.0,0.0
smooy,2023-03-17,00:00,284.59,81.87,991.53,1.23,318.53,0.0,0.0,0.0,0.0
smooy,2023-03-18,01:00,284.58,80.93,991.05,0.85,297.27,0.0,0.0,0.0,0.0
smooy,2023-03-18,02:00,284.57,79.98,990.57,0.72,259.14,0.0,0.0,0.0,0.0
smooy,2023-03-18,03:00,284.56,79.04,990.09,0.93,224.64,0.0,0.0,0.0,0.0
smooy,2023-03-18,04:00,284.79,74.77,990.6,0.64,271.85,0.0,0.0,0.0,0.0
smooy,2023-03-18,05:00,285.03,70.5,991.11,0.94,318.59,0.0,0.0,0.0,0.0
smooy,2023-03-18,06:00,285.26,66.23,991.62,1.51,336.47,0.0,0.0,0.0,0.0
smooy,2023-03-18,07:00,286.51,61.03,992.03,1.72,323.23,0.0,0.0,0.0,11.8154
smooy,2023-03-18,08:00,287.77,55.82,992.45,1.99,313.21,0.0,0.0,0.0,79.579
smooy,2023-03-18,09:00,289.02,50.62,992.86,2.31,305.79,0.000462,0.0,0.0,205.7193
smooy,2023-03-18,10:00,290.31,46.46,992.75,2.22,304.86,0.000924,0.0,0.0,370.1058
smooy,2023-03-18,11:00,291.6,42.29,992.63,2.13,303.85,0.001386,0.0,0.0,550.3692
smooy,2023-03-18,12:00,292.9,38.13,992.51,2.04,302.75,0.068309,0.0,0.0,552.4455
smooy,2023-03-18,13:00,292.6,39.94,991.95,1.31,280.0,0.135233,0.0,0.0,511.5393
smooy,2023-03-18,14:00,292.3,41.75,991.39,1.09,233.41,0.202156,0.0,0.0,437.2434
smooy,2023-03-18,15:00,292.01,43.56,990.83,1.59,196.45,0.164087,0.0,0.0,331.8369
smooy,2023-03-18,16:00,291.33,46.62,991.02,2.23,197.58,0.126018,0.0,0.0,221.4474
smooy,2023-03-18,17:00,290.66,49.68,991.21,2.86,198.21,0.087949,0.0,0.0,119.8749
smooy,2023-03-18,18:00,289.98,52.74,991.39,3.5,198.61,0.059077,0.0,0.0,50.3968
smooy,2023-03-18,19:00,289.51,50.03,992.3,1.89,221.85,0.030205,0.0,0.0,1.0963
smooy,2023-03-18,20:00,289.04,47.32,993.21,1.49,289.98,0.001333,0.0,0.0,0.0
smooy,2023-03-18,21:00,288.57,44.61,994.12,2.87,327.55,0.000888,0.0,0.0,0.0
smooy,2023-03-18,22:00,287.64,46.96,994.07,3.04,315.56,0.000444,0.0,0.0,0.0
smooy,2023-03-18,23:00,286.72,49.31,994.02,3.33,305.24,0.0,0.0,0.0,0.0
smooy,2023-03-18,00:00,285.79,51.66,993.97,3.71,296.78,0.0,0.0,0.0,0.0
smooy,2023-03-19,01:00,285.42,54.11,993.93,3.7,300.68,0.0,0.0,0.0,0.0
smooy,2023-03-19,02:00,285.05,56.56,993.89,3.7,304.58,0.0,0.0,0.0,0.0
smooy,2023-03-19,03:00,284.68,59.01,993.85,3.73,308.45,0.0,0.0,0.0,0.0
smooy,2023-03-19,04:00,284.43,60.37,994.3,3.83,305.73,0.0,0.0,0.0,0.0
smooy,2023-03-19,05:00,284.18,61.73,994.74,3.95,303.16,0.0,0.0,0.0,0.0
smooy,2023-03-19,06:00,283.93,63.08,995.18,4.07,300.75,0.0,0.0,0.0,0.0
smooy,2023-03-19,07:00,285.65,56.95,995.74,3.57,308.5,0.0,0.0,0.0,28.0767
smooy,2023-03-19,08:00,287.38,50.83,996.31,3.16,318.5,0.0,0.0,0.0,181.9902
smooy,2023-03-19,09:00,289.1,44.7,996.87,2.87,330.97,0.0,0.0,0.0,358.7538
smooy,2023-03-19,10:00,290.27,41.14,996.82,1.38,358.08,0.0,0.0,0.0,545.5131
smooy,2023-03-19,11:00,291.44,37.58,996.76,1.32,79.48,0.0,0.0,0.0,722.1876
smooy,2023-03-19,12:00,292.61,34.02,996.7,2.8,108.63,0.0,0.0,0.0,737.8359
smooy,2023-03-19,13:00,292.51,34.88,996.48,4.18,109.19,0.0,0.0,0.0,697.8258
smooy,2023-03-19,14:00,292.42,35.74,996.27,5.56,109.47,0.0,0.0,0.0,611.8896
smooy,2023-03-19,15:00,292.33,36.6,996.06,6.95,109.63,0.0,0.0,0.0,549.5496
smooy,2023-03-19,16:00,291.04,42.33,996.67,5.93,109.55,0.0,0.0,0.0,444.2946
smooy,2023-03-19,17:00,289.76,48.07,997.27,4.91,109.43,0.0,0.0,0.0,301.5144
smooy,2023-03-19,18:00,288.48,53.8,997.88,3.88,109.25,0.0,0.0,0.0,100.5386
smooy,2023-03-19,19:00,287.18,60.3,998.56,2.81,108.57,0.0,0.0,0.0,1.9423
smooy,2023-03-19,20:00,285.88,66.79,999.23,1.73,107.07,0.0,0.0,0.0,0.0
smooy,2023-03-19,21:00,284.58,73.29,999.91,0.66,100.69,0.0,0.0,0.0,0.0
smooy,2023-03-19,22:00,284.21,74.82,999.85,0.23,92.43,0.0,0.0,0.0,0.0
smooy,2023-03-19,23:00,283.85,76.35,999.79,0.21,298.94,0.0,0.0,0.0,0.0
smooy,2023-03-19,00:00,283.49,77.88,999.73,0.65,289.65,0.0,0.0,0.0,0.0
smooy,2023-03-20,01:00,283.18,78.52,999.44,0.58,304.06,0.0,0.0,0.0,0.0
smooy,2023-03-20,02:00,282.86,79.16,999.15,0.56,320.71,0.0,0.0,0.0,0.0
smooy,2023-03-20,03:00,282.55,79.8,998.86,0.59,337.15,0.0,0.0,0.0,0.0
smooy,2023-03-20,04:00,282.25,79.07,998.81,0.59,324.41,0.0,0.0,0.0,0.0
smooy,2023-03-20,05:00,281.96,78.33,998.76,0.63,312.51,0.0,0.0,0.0,0.0
smooy,2023-03-20,06:00,281.66,77.59,998.71,0.69,302.23,0.0,0.0,0.0,0.0
smooy,2023-03-20,07:00,284.08,67.81,999.08,0.66,302.42,0.0,0.0,0.0,36.739
smooy,2023-03-20,08:00,286.49,58.03,999.45,0.64,302.63,0.0,0.0,0.0,229.4633
smooy,2023-03-20,09:00,288.91,48.25,999.81,0.61,302.86,0.0,0.0,0.0,413.9256
smooy,2023-03-20,10:00,290.32,42.93,999.27,0.18,293.12,0.0,0.0,0.0,586.2645
smooy,2023-03-20,11:00,291.72,37.6,998.74,0.26,136.33,0.0,0.0,0.0,731.3262
smooy,2023-03-20,12:00,293.13,32.28,998.2,0.7,130.44,0.0,0.0,0.0,802.3119
smooy,2023-03-20,13:00,293.66,30.15,997.41,0.91,127.56,0.0,0.0,0.0,818.9472
smooy,2023-03-20,14:00,294.18,28.02,996.62,1.12,125.76,0.0,0.0,0.0,779.4849
smooy,2023-03-20,15:00,294.71,25.89,995.82,1.33,124.54,0.0,0.0,0.0,654.4623
smooy,2023-03-20,16:00,293.23,33.99,995.8,2.04,147.76,0.0,0.0,0.0,494.5521
smooy,2023-03-20,17:00,291.75,42.1,995.77,2.91,158.19,0.0,0.0,0.0,314.0565
smooy,2023-03-20,18:00,290.26,50.2,995.75,3.82,163.74,0.0,0.0,0.0,108.6679
smooy,2023-03-20,19:00,288.73,57.84,996.1,3.1,168.93,0.0,0.0,0.0,2.5885
smooy,2023-03-20,20:00,287.2,65.48,996.45,2.42,177.15,0.0,0.0,0.0,0.0
smooy,2023-03-20,21:00,285.67,73.11,996.8,1.82,191.22,0.0,0.0,0.0,0.0
smooy,2023-03-20,22:00,285.16,74.82,996.66,1.52,182.05,0.0,0.0,0.0,0.0
smooy,2023-03-20,23:00,284.65,76.53,996.53,1.27,168.86,0.0,0.0,0.0,0.0
smooy,2023-03-20,00:00,284.14,78.23,996.39,1.12,150.84,0.0,0.0,0.0,0.0
smooy,2023-03-21,01:00,283.73,78.68,995.91,0.66,173.52,0.0,0.0,0.0,0.0
smooy,2023-03-21,02:00,283.31,79.13,995.43,0.52,229.98,0.0,0.0,0.0,0.0
smooy,2023-03-21,03:00,282.9,79.58,994.95,0.87,269.29,0.0,0.0,0.0,0.0
smooy,2023-03-21,04:00,282.88,79.07,994.96,0.98,252.69,0.0,0.0,0.0,0.0
smooy,2023-03-21,05:00,282.85,78.55,994.97,1.16,240.3,0.0,0.0,0.0,0.0
smooy,2023-03-21,06:00,282.83,78.04,994.97,1.37,231.46,0.0,0.0,0.0,0.0
smooy,2023-03-21,07:00,284.99,68.79,995.34,1.22,224.38,0.0,0.0,0.0,30.6976
smooy,2023-03-21,08:00,287.14,59.55,995.71,1.09,215.44,0.0,0.0,0.0,179.6716
smooy,2023-03-21,09:00,289.29,50.3,996.08,0.99,204.44,0.0,0.0,0.0,340.7811
smooy,2023-03-21,10:00,291.03,43.79,995.6,0.71,196.21,0.0,0.0,0.0,506.6226
smooy,2023-03-21,11:00,292.77,37.29,995.12,0.45,178.01,0.0,0.0,0.0,660.0126
smooy,2023-03-21,12:00,294.5,30.78,994.65,0.32,135.19,0.0,0.0,0.0,717.6174
smooy,2023-03-21,13:00,295.16,28.79,993.86,0.7,141.85,0.0,0.0,0.0,726.3723
smooy,2023-03-21,14:00,295.82,26.79,993.08,1.08,143.86,0.0,0.0,0.0,685.8393
smooy,2023-03-21,15:00,296.48,24.79,992.29,1.45,144.82,0.0,0.0,0.0,557.592
smooy,2023-03-21,16:00,294.59,33.62,992.43,2.14,162.34,0.0,0.0,0.0,406.4958
smooy,2023-03-21,17:00,292.7,42.46,992.58,2.93,170.93,0.0,0.0,0.0,247.9719
smooy,2023-03-21,18:00,290.81,51.29,992.72,3.76,175.82,0.0,0.0,0.0,90.7497
smooy,2023-03-21,19:00,289.23,58.14,993.34,2.78,171.87,0.0,0.0,0.0,2.4143
smooy,2023-03-21,20:00,287.64,64.98,993.96,1.83,163.75,0.0,0.0,0.0,0.0
smooy,2023-03-21,21:00,286.06,71.83,994.58,0.99,140.49,0.0,0.0,0.0,0.0
smooy,2023-03-21,22:00,285.46,73.68,994.4,0.76,143.5,0.0,0.0,0.0,0.0
smooy,2023-03-21,23:00,284.86,75.53,994.21,0.53,149.19,0.0,0.0,0.0,0.0
smooy,2023-03-21,00:00,284.26,77.38,994.03,0.31,163.33,0.0,0.0,0.0,0.0
smooy,2023-03-22,01:00,284.06,76.97,993.71,0.44,222.72,0.0,0.0,0.0,0.0
smooy,2023-03-22,02:00,283.86,76.57,993.38,0.76,243.08,0.0,0.0,0.0,0.0
smooy,2023-03-22,03:00,283.66,76.17,993.06,1.12,250.81,0.0,0.0,0.0,0.0
smooy,2023-03-22,04:00,283.5,76.24,993.04,1.17,241.63,0.0,0.0,0.0,0.0
smooy,2023-03-22,05:00,283.34,76.31,993.02,1.24,233.29,0.0,0.0,0.0,0.0
smooy,2023-03-22,06:00,283.19,76.38,993.0,1.33,225.99,0.0,0.0,0.0,0.0
smooy,2023-03-22,07:00,285.61,66.8,993.27,1.25,219.27,0.0,0.0,0.0,42.2843
smooy,2023-03-22,08:00,288.03,57.23,993.55,1.19,211.76,0.0,0.0,0.0,239.2091
smooy,2023-03-22,09:00,290.45,47.65,993.82,1.15,203.61,0.0,0.0,0.0,425.3205
smooy,2023-03-22,10:00,292.27,42.2,993.61,1.07,177.57,0.0,0.0,0.0,600.4392
smooy,2023-03-22,11:00,294.08,36.74,993.4,1.21,152.94,0.0,0.0,0.0,748.9353
smooy,2023-03-22,12:00,295.9,31.28,993.19,1.52,135.91,0.0,0.0,0.0,817.0128
smooy,2023-03-22,13:00,296.53,29.63,992.59,1.98,138.21,0.0,0.0,0.0,830.07
smooy,2023-03-22,14:00,297.17,27.98,991.99,2.44,139.65,0.0,0.0,0.0,786.9759
smooy,2023-03-22,15:00,297.81,26.34,991.39,2.9,140.63,0.0,0.0,0.0,659.7447
smooy,2023-03-22,16:00,296.07,31.15,991.47,3.04,149.55,0.0,0.0,0.0,498.2997
smooy,2023-03-22,17:00,294.32,35.96,991.55,3.25,157.49,0.0,0.0,0.0,317.1429
smooy,2023-03-22,18:00,292.58,40.77,991.63,3.51,164.36,0.0,0.0,0.0,111.2592
smooy,2023-03-22,19:00,290.77,45.6,992.25,2.73,164.58,0.0,0.0,0.0,3.1631
smooy,2023-03-22,20:00,288.96,50.43,992.87,1.96,164.99,0.0,0.0,0.0,0.0
smooy,2023-03-22,21:00,287.15,55.25,993.49,1.18,165.92,0.0,0.0,0.0,0.0
smooy,2023-03-22,22:00,286.59,55.49,993.34,0.87,151.72,0.0,0.0,0.0,0.0
smooy,2023-03-22,23:00,286.02,55.73,993.18,0.66,125.84,0.0,0.0,0.0,0.0
smooy,2023-03-22,00:00,285.46,55.97,993.03,0.66,90.86,0.0,0.0,0.0,0.0
smooy,2023-03-23,01:00,284.99,57.45,992.71,0.37,76.01,0.0,0.0,0.0,0.0
smooy,2023-03-23,02:00,284.53,58.93,992.38,0.19,14.21,0.0,0.0,0.0,0.0
smooy,2023-03-23,03:00,284.06,60.41,992.06,0.39,317.59,0.0,0.0,0.0,0.0
smooy,2023-03-23,04:00,283.94,61.85,992.13,0.47,285.87,0.0,0.0,0.0,0.0
smooy,2023-03-23,05:00,283.83,63.28,992.2,0.63,267.21,0.0,0.0,0.0,0.0
smooy,2023-03-23,06:00,283.72,64.72,992.28,0.84,257.04,0.0,0.0,0.0,0.0
smooy,2023-03-23,07:00,286.51,55.15,992.64,0.88,239.69,0.0,0.0,0.0,43.7005
smooy,2023-03-23,08:00,289.3,45.59,993.01,0.99,225.06,0.0,0.0,0.0,239.1895
smooy,2023-03-23,09:00,292.1,36.02,993.37,1.16,213.92,0.0,0.0,0.0,426.5349
smooy,2023-03-23,10:00,294.24,28.96,992.98,1.67,183.81,0.0,0.0,0.0,605.6628
smooy,2023-03-23,11:00,296.38,21.9,992.59,2.4,169.85,0.0,0.0,0.0,760.1418
smooy,2023-03-23,12:00,298.52,14.84,992.2,3.21,162.66,0.0,0.0,0.0,832.7136
smooy,2023-03-23,13:00,298.59,14.3,991.57,4.12,169.78,0.0,0.0,0.0,849.8742
smooy,2023-03-23,14:00,298.66,13.76,990.95,5.07,174.28,0.0,0.0,0.0,809.6916
smooy,2023-03-23,15:00,298.73,13.22,990.32,6.04,177.36,0.0,0.0,0.0,681.7758
smooy,2023-03-23,16:00,296.61,17.27,990.64,4.95,171.0,0.0,0.0,0.0,517.836
smooy,2023-03-23,17:00,294.48,21.32,990.95,3.96,161.27,0.0,0.0,0.0,332.3211
smooy,2023-03-23,18:00,292.35,25.37,991.26,3.15,145.84,0.0,0.0,0.0,118.3419
smooy,2023-03-23,19:00,290.73,30.32,991.88,2.46,146.48,0.0,0.0,0.0,3.8669
smooy,2023-03-23,20:00,289.1,35.28,992.5,1.77,147.61,0.0,0.0,0.0,0.0
smooy,2023-03-23,21:00,287.47,40.23,993.11,1.08,150.2,0.0,0.0,0.0,0.0
